SMILES,n_np
N#C/N=C(\NCCSCc1nc[nH]c1C)/NC,0
Clc1ccc2c(c1)N(C(=O)CC(=O)N2C)c1ccccc1,1
Clc1cccc(c1N=C1NCCN1)Cl,1
CNCCCN1c2ccccc2CCc2c1cccc2,1
O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1,1
C[C@@H](Cc1ccccc1)N,1
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1,1
OC[C@@H]1CC[C@H](O1)n1cnc2c1nc[nH]c2=O,0
CN(CCOC(c1ccccc1)c1ccccc1)C,1
CCCC(C(=O)O)CCC,1
Clc1ccc2c(c1)[nH]c(=O)n2C1CCN(CC1)CCCn1c(=O)[nH]c2c1cccc2,1
CN(CCOC(c1ccccn1)(c1ccccc1)C)C,1
FC(OC([C@H](Cl)F)(F)F)F,1
O=C1C=C2[C@H]3CC(C)(CCC3(C)CCC2(C2([C@@H]1C1(C)CC[C@@H](C([C@H]1CC2)(C)C)O)C)C)C(=O)O,0
CCOc1ccccc1C(=O)N,1
CCC1(OCCc2c1[nH]c1c2cccc1CC)CC(=O)O,0
COc1cc(cc(c1O)OC)[C@@H]1[C@@H]2C(=O)OC[C@H]2[C@@H](c2c1cc1OCOc1c2)O[C@H]1O[C@H]2CO[C@@H](O[C@H]2[C@H]([C@@H]1O)O)C,0
OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F,1
CN1C(=O)CN=C(c2c1ccc(c2)N(=O)=O)c1ccccc1F,1
Oc1ccc(c(c1)C(=O)O)O,1
CN1[C@H]2CCC[C@H]1C[C@@H](C2)NC(=O)c1nn(c2c1cccc2)C,1
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(O)c1ccc(cc1)Cl,1
O=C1NC(=O)C(C(=O)N1C)(C)C1=CCCCC1,1
OCCOCCN1CCN(CC1)[C@H](c1ccc(cc1)Cl)c1ccccc1,1
FC(O[C@H](C(F)(F)F)Cl)F,1
Nc1nnc(c(n1)N)c1cccc(c1Cl)Cl,1
Clc1ccc2c(c1)C(=N[C@H](C(=O)N2)O)c1ccccc1Cl,1
CN1CCCC[C@H]1CCN1c2ccccc2Sc2c1cc(cc2)S(=O)C,1
COC(C(Cl)Cl)(F)F,1
CN1CCN2[C@H](C1)c1ccccc1Cc1c2cccc1,1
CN1CCN2[C@H](C1)c1ccccc1Cc1c2nccc1,1
COc1ccc2c(c1)[nH]c(n2)S(=O)Cc1ncc(c(c1C)OC)C,1
O=C1Nc2ccc(cc2C(=N[C@H]1O)c1ccccc1)Cl,1
CC(=CCN1CCC2([C@@H]([C@@H]1Cc1c2cc(cc1)O)C)C)C,1
CCC[C@@H](C1(CC)C(=O)NC(=O)NC1=O)C,1
CCC1(C(=O)NCNC1=O)c1ccccc1,1
CCN(CCOC(=O)c1ccc(cc1)N)CC,1
CN(CCCN1c2ccccc2Sc2c1cccc2)C,1
Fc1ccc2c(c1)onc2C1CCN(CC1)CCc1c(C)nc2n(c1=O)CCCC2,1
CSC(=N)N,1
OC[C@H](c1ccccc1)C(=O)OC1C[C@@H]2N([C@@H](C1)[C@H]1[C@H]2O1)C,1
CCC[C@@H](C1(CC=C)C(=O)NC(=O)NC1=O)C,1
FCOC(C(F)(F)F)C(F)(F)F,1
CN(Cc1cccc2c1cccc2)C/C=C/C#CC(C)(C)C,1
O[C@H](c1ccc(cc1)C(C)(C)C)CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O,1
[Kr],1
Cn1cnc2c1c(=O)[nH]c(=O)n2C,1
CSc1ccc2c(c1)N(CC[C@@H]1CCCCN1C)c1c(S2)cccc1,1
C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C,1
CN(CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F)C,1
OC[C@H]1O[C@@H](C[C@@H]1N=N#N)n1cc(C)c(=O)[nH]c1=O,1
Cc1ccc(cc1)c1nc2n(c1CC(=O)N(C)C)cc(cc2)C,1
COC(=O)[C@@H]1[C@H](C[C@H]2N([C@H]1CC2)C)OC(=O)c1ccccc1,1
C1CCn2c(CC1)nnn2,1
C=CC1CN2CCC1C[C@H]2[C@H](c1ccnc2c1cc(OC)cc2)O,1
O=CN1c2cc(OC)c(cc2C23[C@H]1C(O)(C(=O)OC)[C@@H](OC(=O)C)C1([C@H]3N(CC2)CC=C1)CC)C1(C[C@@H]2CN(CCc3c1[nH]c1c3cccc1)CC(C2)(O)CC)C(=O)OC,0
CNC(=O)Oc1ccc2c(c1)C1(C)CCN([C@H]1N2C)C,1
OC(=O)[C@H](Cc1ccc(c(c1)O)O)N,1
CCCCN1C[C@@H]2[C@H](C1)c1c(C2)cc(c(c1)OC)OC,1
CCCCCO,1
S=C=S,1
O1CC1,1
CC(Cl)Cl,1
CC(O)(C)C,1
C1CCC(CC1)(N1CCCCC1)c1ccccc1,1
CCCCC1(CC)C(=O)NC(=O)NC1=O,1
ClCC(Cl)Cl,1
ClC=C(Cl)Cl,1
COC(=O)C,1
CC(c1ccc(cc1)O)(c1ccc(cc1)O)C,1
CCCOC(=O)c1ccc(cc1)N,1
Cc1ccc(c(c1)C)C,1
FC(c1ccc(cc1)Cl)(F)F,1
C=Cc1ccccc1,1
C=CC#N,1
OCC#C,1
CCCC(=O)C,1
CC(OC(=O)C)C,1
CCCOC(=O)C,1
CC(COC(=O)C)C,1
Ic1c(C)n(n(c1=O)c1ccccc1)C,1
CCC(CO)C,1
CCOC(=O)C,1
CCCCCCC1(CC)C(=O)NC(=O)NC1=O,1
CCC#C[C@@H](C1(CC=C)C(=O)NC(=O)N(C1=O)C)C,1
COc1ccc2c3c1O[C@@H]1C3(CCN(C2)C)C=C[C@H](C1)O,1
ClC=C(F)F,1
C=COCC(F)(F)F,1
CCCCCOC(=O)C,1
ClCC(Cl)(Cl)Cl,1
CCOC(C)(C)C,1
COc1cc2N(C)[C@H]3C4(c2cc1C1(C[C@@H]2CN(CCc5c1[nH]c1c5cccc1)CC(C2)(O)CC)C(=O)OC)CCN1[C@@H]4C([C@@H](C3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,1
COC(C)(C)C,1
FS(F)(F)(F)(F)F,1
O[C@H](COc1cccc(c1)C)CNC(C)C,1
O=c1cccc2n1C[C@@H]1CNC[C@@H]2C1,0
[Ne],1
[Ar],1
[Xe],1
O=C1OCC(=C1)C1CCC2(C1(C)[C@@H](O)C[C@H]1[C@@H]2CC[C@@H]2C1(C)CC[C@@H](C2)O[C@@H]1C[C@H](O)[C@@H]([C@@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@@H](O1)C)O)O,0
CCCCOC(=O)C,1
CC(CCOC(=O)C)C,1
ClC(=C(Cl)Cl)Cl,1
c1cc2ccc3c4c2c(c1)ccc4ccc3,1
OCC(=O)C1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H]([C@@H](O2)C)O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,1
CN1CCCC[C@H]1CCN1c2ccccc2Sc2c1cc(cc2)S(=O)(=O)C,1
OC[C@@H]1O[C@@H](C[C@@H]1F)n1cc(C)c(=O)[nH]c1=O,1
COn1cc(C(=O)O)c(=O)c2c1cc1OCOc1c2,1
FC(O[C@H](C(F)(F)F)F)F,1
CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,1
CCCC1(CC)C(=O)NC(=O)NC1=O,1
CCCN1C[C@@H](CSC)C[C@@H]2[C@@H]1Cc1c[nH]c3c1c2ccc3,1
N#C/N=C(\NCCSCc1csc(n1)N=C(N)N)/NC,1
Cc1ccc(cn1)Cc1cnc([nH]c1=O)NCCSCc1ccc(o1)C(N)(C)C,0
COC1(NC(=O)C2SC(=C(C(=O)O)C(=O)N)S2)C(=O)N2[C@H]1SCC(=C2C(=O)O)CSc1nnnn1C,0
OC[C@H]1COc2c(O1)cccc2N1CCN(CC1)CCNC(=O)c1ccc(cc1)F,1
O[C@H](CN1CCN(C[C@H]1C(=O)NC(C)(C)C)Cc1cccnc1)C[C@@H](C(=O)N[C@@H]1C(O)Cc2c1cccc2)Cc1ccccc1,1
CCCn1c2nc([nH]c2c(=O)n(c1=O)CCC)[C@H]1CCC(=O)C1,0
CCC(OC)(C)C,1
[Rn],1
CCC(c1ccccc1)(CC(=O)N)O,1
CC(CN(S(=O)(=O)c1ccc(cc1)N)C[C@@H]([C@H](Cc1ccccc1)NC(=O)OC1CCOC1)O)C,1
OC(=O)c1ccc(cc1)c1ccccc1,0
F[C@H]1C[C@@H]2C(C1O)(C)CC[C@H]1[C@@H]2CCc2c1ccc(c2)O,1
CN[C@H]1CC[C@H](c2c1cccc2)c1ccc(c(c1)Cl)Cl,1
C1CCc2c(N1)cccc2,1
COc1cccnc1CCCCNc1ncc(c(=O)[nH]1)Cc1ccc(nc1)C,0
C=COCCCCOC=C,1
CN(CCc1ccccn1)C,1
Clc1ccc(c(c1)Cl)N=C1NCCN1,1
FC[C@H](Cn1ccnc1N(=O)=O)O,1
CC([N+](=O)C=c1ccn(cc1)O)(C)C,1
Fc1ccc(cc1)n1c(=O)cc(n1C)C,1
CCC1(C)C(=O)NC(=O)NC1=O,1
COc1ccc(cc1OC)CCNCCCC(c1ccc(c(c1)OC)OC)(C(C)C)C#N,1
CSc1ccc2c(c1)N(CC[C@@H]1CCCNC1)c1c(S2)cccc1,1
Fc1ccc2c(c1)onc2C1CCN(CC1)CCc1c(C)nc2n(c1=O)CCC[C@@H]2O,1
Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CN(C2=O)C)c1ccccc1,1
C[C@@H]1NC(=O)C2(NC1=O)CCCC2,1
CNCCCN1c2ccccc2CCc2c1ccc(c2)O,1
FCCN1Cc2c(ncn2c2c(C1=O)cc(F)cc2)C(=O)OCC,1
OCc1nnc2n1c1ccc(cc1C(=NC2)c1ccccc1)Cl,0
CN1CCC2([C@H](C1)c1cccc(c1Oc1c2cccc1)C)O,1
Clc1ccc2c(c1)C(=N[C@H](c1n2c(C)nn1)O)c1ccccc1,0
O=C(Nc1ccccc1)Oc1ccc2c(c1)C1(C)CCN([C@H]1N2C)C,1
O=C(c1ccc2c(c1)NCCCC2)CCC1CCN(CC1)Cc1ccccc1,1
Fc1ccc(cc1)Nc1nc(c(c(n1)C)C)N1CCc2c([C@@H]1C)cccc2,1
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(C1)CCc1ccc2c(c1)CCO2,1
O[C@H]1CCc2n(C1)c(=O)c(c(n2)C)CCN1CCC(CC1)c1noc2c1ccc(c2)F,1
CN(CCCN1c2ccccc2S(=O)c2c1cccc2)C,1
Cl/C=C/Cl,1
NC(=Nc1scc(n1)C)N,1
Oc1ccc(cc1)c1coc2c(c1=O)ccc(c2)O,1
COc1ccc2c3c1O[C@H]1C43CCN(C(C2)[C@H]4C=C[C@@H]1O)C,1
O[C@H]1C=C[C@H]2C34[C@@H]1Oc1c4c(CC2N(CC3)C)ccc1O,1
Oc1ccc2c(c1)C13CCCC[C@@H]3C(C2)N(CC1)C,1
I/C=C/CN1CCC(CC1)COc1ccc(cc1)C#N,1
NC(=N)SCCF,1
FCCCn1ccnc1N(=O)=O,1
FCCCCCCCCn1ccnc1N(=O)=O,1
Oc1ccc2c(c1)sc(n2)c1ccc(c(c1)I)N,1
CCC[C@H](CC)C,1
Ic1ccc(cc1CN1CCCCC1)CN1CCCCC1,1
CCCCCCN1CCN(CC1)c1ccc(cc1)I,1
CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,1
O=N(=O)c1cc[nH]c1NCCSCc1ccccn1,1
O=N(=O)c1c(NCCSCc2ccccn2)[nH]cc1Cc1ccccc1,1
CN(Cc1ccc(o1)CSCCNc1[nH]cc(c1N(=O)=O)Cc1ccccc1)C,1
C[C@H]1CCCCC1(N1CCCCC1)c1cccs1,1
C[C@@H](Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,1
CC(CCCC(C1CC[C@@H]2C1(C)CC[C@H]1[C@H]2C[C@@H](C2(C1(C)CC[C@@H](C2)OC(=O)C)Br)Br)C)C,1
CC(=O)Nc1nnc(s1)S(=O)(=O)N,1
CCCC(C1CC23C=CC1(OC)[C@@H]1C43CCN(C2Cc2c4c(O1)c(cc2)OC(=O)C)C)(O)C,1
CC(CC(=O)O[C@H]1C=C2[C@@H](C31CO3)[C@@H](OC=C2COC(=O)C)OC(=O)CC(OC(=O)C)(C)C)C,1
C=CC1O[C@@H]2C(O1)(C(=O)CO)C1([C@@H](C2)[C@@H]2CCC3=CC(=O)C=CC3(C2(C(C1)O)F)C)C,1
O=C(COc1ccc(cc1)Cl)OCCNC12CC3C[C@@H](C2)CC(C1)C3,1
CCC(=O)OC1([C@@H](C)C[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2[C@@H](Cl)CC2=CC(=O)C=CC12C)C(=O)COC(=O)CC,1
OCC(=O)[C@H]1CC[C@@H]2C1(C)CC(=O)[C@H]1[C@H]2CC[C@@H]2C1(C)CC[C@@H](C2)O,1
O[C@H]1CCC2([C@H](C1)CC[C@@H]1[C@@H]2C(=O)CC2([C@H]1CC[C@@H]2C(=O)C)C)C,1
O=C1CCC2(C(=C1)CC[C@H]1[C@@H]2CCC2([C@H]1C[C@H]1C2(OC(O1)(C)C)C(=O)C)C)C,1
C=CCN1CCC23C45C1Cc1c2c(O[C@@H]3C(C=C4)(C(C5)C(CCC)(O)C)OC)c(cc1)O,1
CNC[C@H]1CN(C(=O)O1)c1ccc(cc1)OCc1cccc(c1)Cl,1
COc1cccc2c1C[C@H](CCCNCCCCN1C(=O)CC3(CC1=O)CCCC3)CO2,1
CC[C@H]1CN(C)CCC1(OC(=O)CC)c1ccccc1,1
OCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)CC(O)C2([C@H]1CCC1=CC(=O)C=CC21C)F)(CC)CC,1
OCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)CC(O)C2([C@H]1CCC1=CC(=O)C=CC21C)F)(C)c1ccccc1,1
CC(=O)OCC(=O)C12OC3(O[C@H]1C[C@@H]1C2(C)CC(O)C2([C@H]1CCC1=CC(=O)C=CC21C)F)CCCC3,1
COCC(=O)C1(OC(=O)CC)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
O=C(c1ccc(cc1)N)Nc1c(C)cccc1C,1
O=C([C@@H]1CN(C)[C@@H]2[C@@H](C1)c1cccc3c1c(C2)cn3C(C)C)NC1CCCCC1,1
CN(c1nccnc1)C,1
COc1cc2oc(=O)c(c(c2cc1OCCCN1CCN(CC1)c1ccccc1OC)C)C,1
CCCNC(=O)c1ccc2c(c1)N(CCN1CCCC1)c1c(S2)cccc1,1
NCCCC[C@@H](C(=O)NCC(=O)N(c1ccc(cc1C(=O)c1ccccc1)Cl)C)N,1
CN(Cc1ccccc1)CCc1cc2c3n1c1ccccc1CCc3ccc2,1
OCC(=O)C1(O)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)Cl,1
COC[C@@H]1CN(C(=O)O1)c1ccc(cc1)OCC[C@@H](C(F)(F)F)O,1
CCN(CCOC(=O)C(c1ccccc1)(c1ccccc1)O)CC,1
O=CN(/C(=C(/SC(=O)c1ccccc1)\CCOP(=O)(O)O)/C)Cc1cnc(nc1N)C,1
O=C1CN=C(c2c(N1)sc1c2CCCC1)c1ccccc1,1
O=CN(/C(=C(/SC(=O)c1ccccc1)\CCOC(=O)c1ccccc1)/C)Cc1cnc(nc1N)C,1
c1ccc(cc1)Cn1cc(c2c1cccc2)CCc1ccncc1,1
CN1CCc2c([C@H](C1)c1cc(Br)cc3c1OCC3)cc(c(c2)Cl)O,1
CCOC(=O)C[C@H](C[C@@H](/C=C\C1=C(c2ccc(cc2)F)c2ccccc2OC21CCCC2)O)O,1
CC(=O)OCC(=O)C1(OC(=O)C(C)C)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
OCC(=O)C1(OC(=O)c2ccccc2)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
NCc1ccccc1Sc1ccccc1CO,1
CC(=O)NCCC[C@@H](C(=O)O)NC(=O)C,1
CCC12CCN([C@H](C2(C)C)Cc2c1cc(O)cc2)CC1(O)CC1,1
Brc1cc(C)c(c(c1)C(=O)N)O,1
Brc1cc2c(s1)n1c(CN=C2c2ccccc2Cl)nnc1C,1
OC[C@H](CCn1cnc2c1nc(N)[nH]c2=O)O,1
Clc1ccc(cc1)[C@H](c1ccccc1)N1CCN(CC1)Cc1ccc(cc1)C(C)(C)C,1
COC12CCC3(CC1C(C(C)(C)C)(O)C)C14[C@@H]2Oc2c4c(CC3N(CC1)CC1CC1)ccc2O,1
OCCOC(=O)NCc1ccccc1,1
OC1(CCN2[C@@H](C1)c1cccc3c1[C@@H](C2)c1ccccc1CC3)C(C)(C)C,1
Oc1ccc2c(c1)C13CCCCC3(C(C2)N(CC1)CC1CCC1)O,1
C=CCN1C[C@H](C[C@@H]2[C@@H]1Cc1c[nH]c3c1c2ccc3)C(=O)N(C(=O)NCC)CCCN(C)C,1
O=C1CC2C(C1(C)CC2)(C)C,1
C[C@@H](C(=O)c1ccccc1)N,1
COCc1c(c2ccc(cc2)F)c(/C=C/[C@H](C[C@@H](CC(=O)O)O)O)c(nc1C(C)C)C(C)C,1
CCOC(=O)S/C(=C(/N(Cc1cnc(nc1N)C)C=O)\C)/CCOC(=O)OCC,1
OC(C(Cl)(Cl)Cl)O,1
OC[C@@H]([C@@H]1O[C@@H]2[C@H]([C@H]1O)O[C@@H](O2)C(Cl)(Cl)Cl)O,1
CC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)CC(=O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=CC12C)Cl,1
O=C(C(C)C)OCC(=O)C12O[C@H](O[C@H]1C[C@@H]1C2(C)CC(O)[C@H]2[C@H]1CCC1=CC(=O)C=CC21C)C1CCCCC1,1
ClCCOC1=CC2=C(C#N)C[C@@H]3C(C2(CC1)C)(F)C(O)CC1([C@H]3C[C@H]2C1(OC(O2)(C)C)C(=O)CC(=O)C)C,1
CC(NC1C2CCC(C1(O)c1ccc(c(c1)Cl)Cl)CC2)C,1
O=C1C=CC2(C(=C1)[C@@H](F)C[C@@H]1C2(F)C(O)CC2([C@H]1C[C@H]1C2(OC(O1)(C)C)C(=O)COC(=O)C1CC1)C)C,1
ClCC(=O)C1(O)[C@@H](C)C[C@@H]2C1(C)CC(=O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
CCCC(=O)OC1([C@@H](C)C[C@@H]2C1(C)CC(=O)C1([C@H]2CCC2=CC(=O)C=CC12C)F)C(=O)CCl,1
OCC(=O)C1[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2C[C@@H](C2=CC(=O)C=CC12C)F)Cl,1
CC(=O)OCC(=O)C1[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2C[C@@H](C2=CC(=O)C=CC12C)F)Cl,1
O=C1C=CC2(C(=C1)[C@@H](F)C[C@@H]1C2(Cl)C(O)CC2([C@H]1C[C@@H](C2C(=O)COC(=O)C(C)(C)C)C)C)C,1
Cc1ncsc1CCCl,1
OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C=C(C2=CC(=O)C=CC12C)Cl,1
ClCSC(=O)C1(OC(=O)CC)[C@@H](C)C[C@@H]2C1(C)CC(O)C1([C@H]2C[C@@H](C2=CC(=O)C=CC12C)F)F,1
CNC(=O)CCN1CCN(CC1)CC/C=C\1/c2ccccc2Sc2c1cc(Cl)cc2,1
CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2c1cccc2,1
CCC1CC(=O)C2C34[C@H]1C(Cc1c4c(O2)c(cc1)OC)N(CC3)CC1CC1,1
CC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)CCC12C,1
O[C@H]1CC2(C)[C@H]([C@H]3[C@H]1C1(C)Cc4cnn(c4C=C1C(=C3)C)c1ccccc1)C[C@@H](C2(O)C(=O)COC(=O)c1cccc(c1)S(=O)(=O)O)C,1
CC(=O)OCC(=O)C1(O)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C=C(C2=Cc3c(CC12C)cnn3c1ccccc1)C,1
CC(=O)C1CC[C@@H]2C1(C)CC[C@H]1[C@H]2C[C@@H](C23C1(C)CCC3C2)O,1
COC12C=CC3(C[C@H]1C(O)(C)C)C14[C@@H]2Oc2c4c(CC3N(CC1)CC1CC1)ccc2O,1
Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)N,1
Cc1ccc(c(c1)N1CCNCC1)Cc1ccccc1,1
O=C1C=CC2(C(=C1)CC[C@@H]1C2(F)C(O)CC2([C@H]1C[C@H]1C2(OC(O1)(C)C)C(=O)C)C)C,1
COC(=O)[C@@H]1[C@H](OC)[C@H](C[C@H]2[C@@H]1C[C@@H]1N(C2)CCc2c1[nH]c1c2cccc1)OC(=O)c1cc(OC)c(c(c1)OC)OC,1
OCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)CC(O)[C@H]2[C@H]1CCC1=CC(=O)C=CC21C)(C)C,1
OCC(=O)C1[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
Cc1cccc(c1C)Cc1c[nH]cn1,1
CC(=O)OCC(=O)C1(OC(=O)c2ccco2)[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)C=CC12C)F,1
OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](Cl)C1([C@H]2CCC2=CC(=O)C=CC12C)Cl,1
CC(=O)CC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](Cl)C1([C@H]2CCC2=CC(=O)C=CC12C)Cl,1
CC(CC(=O)OCC1=CO[C@H]([C@H]2[C@@H]1C[C@@H](C12CO1)OC(=O)C)OC(=O)CC(C)C)C,1
OCC(=O)C1[C@@H](C)C[C@@H]2C1(C)C[C@H](O)C1([C@H]2C[C@@H](C2=CC(=O)C=CC12C)F)F,1
O=C1C=CC2(C(=C1)[C@@H](F)C[C@@H]1C2(F)C(O)CC2([C@H]1C[C@@H](C2C(=O)COC(=O)C(C)(C)C)C)C)C,1
COc1ccc2c3c1O[C@H]1C43CCN(C(C2)[C@H]4CC[C@@H]1O)C,1
O=C1CN2[C@H](N1)CCC2=O,1
COC12CCC3(CC1C(O)(C)C)C14[C@@H]2Oc2c4c(CC3N(CC1)CC1CC1)ccc2O,1
CCCC(=O)OC1(CCC[C@@H]2C1(C)CC(O)[C@H]1[C@H]2CCC2=CC(=O)C=CC12C)C(=O)C,1
COc1cc2c(cc1OC)C[C@@H](C2=O)CC1CCN(CC1)Cc1ccccc1,1
CCN1C[C@H](C(C1=O)(c1ccccc1)c1ccccc1)CCN1CCOCC1,1
COc1c(OC)ccc2c1C13CCN(C(C2)C3(O)CC[C@@H](C1)O)C,1
CCC(=O)N([C@H]1CCC[C@@H]1N(C)C)c1ccc(c(c1)Cl)Cl,1
CC/C(=C/C)/C(=O)NC(=O)N,1
Cc1nn(c(c1)O)c1ccccc1,1
CN(CC/C=C\1/c2ccccc2CNc2c1ccc(c2)Cl)C,1
CCN(C(=O)C1C2C=CC(C1C(=O)N(CC)CC)C2)CC,1
CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN([C@H]1N2C)C,1
CCOC(=O)c1cnc2c(c1NN=C(C)C)cnn2CC,1
CCCCNC[C@H]1COc2c(O1)c(OCC)ccc2,1
CCNC1=Nc2ccc(cc2C(O1)(C)c1ccccc1)Cl,1
CCN(S(=O)(=O)N[C@@H]1CN(C)[C@@H]2[C@@H](C1)c1cccc3c1c(C2)c[nH]3)CC,1
CCc1ccc2c(c1)N(C[C@H](CN(C)C)C)c1c(S2)cccc1,1
O=C1CC[C@H](N1)C(=O)N1CCCCC1,1
CCCC/N=C(\c1ccccc1Cl)/c1cc(Cl)ccc1O,1
c1ccc(cc1)C[C@@H]1NCCC2=NC3=CC=CCC3=C12,1
FC[C@H]([C@H](c1ccc(cc1)S(=O)(=O)C)O)NC(=O)C(Cl)Cl,1
CC(=O)OCC(=O)C12N=C(O[C@H]1C[C@@H]1C2(C)CC(O)C2([C@H]1CCC1=CC(=O)C=CC21C)F)C,1
CCOC(=O)N(c1cccc(c1)C(F)(F)F)CCN(C)C,1
OCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)C[C@H](Cl)C2([C@H]1C[C@@H](C1=CC(=O)C=CC21C)F)Cl)(C)C,1
Fc1ccc(c(c1)F)C(Cn1cncn1)(Cn1cncn1)O,1
Nc1nc(=O)[nH]cc1F,1
OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)CCC12C)F,1
CC(=O)OCC(=O)C1(O)CC[C@@H]2C1(C)C[C@H](O)C1([C@H]2CCC2=CC(=O)CCC12C)F,1
CN1CCN(CC1)C1=Nc2cc(F)ccc2Nc2c1cc(s2)C,1
COC(C(=O)C12OC(O[C@H]1C[C@@H]1C2(C)CC(O)C2([C@H]1C[C@@H](C1=CC(=O)C=CC21C)F)F)(C)C)OC,1
CC(=O)OCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)CC(O)C2([C@H]1C[C@@H](C1=CC(=O)C=CC21C)F)F)(C)C,1
O=C1C=CC2(C(=C1)[C@@H](C)C[C@@H]1C2(F)[C@@H](O)CC2([C@H]1CCC2(OC(=O)C)C(=O)C)C)C,1
CN(CCC[C@H]1c2ccccc2[C@@H](c2c1cc(cc2)C(F)(F)F)C)C,1
FCSC(=O)C1(OC(=O)CC)[C@@H](C)C[C@@H]2C1(C)CC(O)C1([C@H]2C[C@@H](C2=CC(=O)C=CC12C)F)F,1
OC(=O)C[C@H](C[C@@H](/C=C/c1c(c2ccc(cc2)F)c2c(n1C(C)C)cccc2)O)O,1
NCCO/N=C(\c1ccc(cc1)C(F)(F)F)/CCCCOC,1
OC(=O)CC[C@@H](C(=O)O)NC(=O)c1ccc(cc1)NCc1cnc2c(n1)c(=O)[nH]c(n2)N,1
ClCCOC1=CC2=C(C=O)C[C@@H]3C(C2(CC1)C)(F)C(O)CC1([C@H]3C[C@H]2C1(OC(O2)(C)C)C(=O)COC(=O)C)C,1
C[C@@H]1O[C@H]1P(=O)(O)O,1
O=C1N(CP(=O)(O)O)C(=O)NC1(c1ccccc1)c1ccccc1,1
Oc1noc2c1CCNC2,1
CC(=O)[C@H]1CC[C@@H]2C1(C)CC[C@H]1[C@@H]2CC[C@@H]2C1(C)CCC(C2)(C)O,1
O=C1CC(C)(C)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,1
COc1cc2CCN([C@@H]3c2c(c1O)C1(C=CC(=O)C=C1)C3)C,1
ClCC(=O)C12OC(O[C@H]1C[C@@H]1C2(C)CC(O)C2([C@H]1CCC1=CC(=O)CCC21C)F)(C)C,1
OCC(=O)[C@H]1[C@@H](C)C[C@@H]2C1(C)C[C@H](F)C1([C@H]2C[C@@H](C2=CC(=O)C=CC12C)F)Cl,1
CC(=O)OC1(CC[C@@H]2C1(C)C[C@H](O)C1([C@H]2C[C@@H](C2=CC(=O)C(=CC12C)Br)F)F)C(=O)COC(=O)C,1
